t,x,y,theta,x_true,y_true,theta_true,v,omega,e_lat,e_head,path_progress
2.25,1.877786,0.22188,-0.205276,1.883532,0.213509,-0.202964,0.940021,0.414846,0.199931,-0.227363,0.126667
2.26,1.890825,0.194021,-0.194285,1.892743,0.211634,-0.198815,0.941794,-0.154355,0.194021,-0.194285,0.126667
2.27,1.897894,0.202952,-0.200108,1.901974,0.209766,-0.200359,0.941794,-0.154355,0.194021,-0.194285,0.126667
2.28,1.910415,0.213659,-0.203922,1.911202,0.207885,-0.201903,0.941794,-0.154355,0.194021,-0.194285,0.126667
2.29,1.929807,0.204119,-0.207915,1.920427,0.205989,-0.203446,0.941794,-0.154355,0.194021,-0.194285,0.13
2.3,1.92723,0.191581,-0.201611,1.92965,0.204079,-0.20499,0.941794,-0.154355,0.194021,-0.194285,0.13
2.31,1.934969,0.207106,-0.209057,1.938869,0.202155,-0.206533,0.937868,0.125051,0.207106,-0.209057,0.13
2.32,1.950549,0.198877,-0.204904,1.948049,0.200237,-0.205283,0.937868,0.125051,0.207106,-0.209057,0.13
2.33,1.947943,0.201106,-0.200429,1.957232,0.198331,-0.204032,0.937868,0.125051,0.207106,-0.209057,0.13
2.34,1.942474,0.187612,-0.202469,1.966418,0.196437,-0.202782,0.937868,0.125051,0.207106,-0.209057,0.13
2.35,1.983662,0.189128,-0.192907,1.975605,0.194554,-0.201531,0.937868,0.125051,0.207106,-0.209057,0.133333
2.36,1.983929,0.182274,-0.196769,1.984795,0.192682,-0.200281,0.945318,0.143503,0.182274,-0.196769,0.133333
2.37,2.007382,0.180417,-0.197799,1.994061,0.190808,-0.198846,0.945318,0.143503,0.182274,-0.196769,0.133333
2.38,2.012982,0.190466,-0.198322,2.003329,0.188947,-0.197411,0.945318,0.143503,0.182274,-0.196769,0.133333
2.39,2.008169,0.183979,-0.199104,2.0126,0.1871,-0.195976,0.945318,0.143503,0.182274,-0.196769,0.133333
2.4,2.025434,0.185468,-0.196081,2.021874,0.185266,-0.194541,0.945318,0.143503,0.182274,-0.196769,0.136667
2.41,2.040062,0.175227,-0.191402,2.03115,0.183445,-0.193105,0.947432,0.090696,0.175227,-0.191402,0.136667
2.42,2.035747,0.181837,-0.202866,2.040449,0.181631,-0.192199,0.947432,0.090696,0.175227,-0.191402,0.136667
2.43,2.045799,0.181144,-0.189819,2.04975,0.179826,-0.191292,0.947432,0.090696,0.175227,-0.191402,0.136667
2.44,2.052257,0.20486,-0.18488,2.059052,0.178028,-0.190385,0.947432,0.090696,0.175227,-0.191402,0.136667
2.45,2.063973,0.166319,-0.190354,2.068356,0.17624,-0.189478,0.947432,0.090696,0.175227,-0.191402,0.136667
2.46,2.08363,0.17368,-0.187721,2.077661,0.17446,-0.188571,0.947896,0.066179,0.17368,-0.187721,0.14
2.47,2.07446,0.181306,-0.188542,2.086973,0.172686,-0.187909,0.947896,0.066179,0.17368,-0.187721,0.136667
2.48,2.10201,0.182806,-0.182886,2.096286,0.170918,-0.187247,0.947896,0.066179,0.17368,-0.187721,0.14
2.49,2.104782,0.172484,-0.189332,2.1056,0.169157,-0.186585,0.947896,0.066179,0.17368,-0.187721,0.14
2.5,2.108286,0.156909,-0.180219,2.114915,0.167401,-0.185923,0.947896,0.066179,0.17368,-0.187721,0.14
2.51,2.117726,0.163695,-0.185421,2.124231,0.165652,-0.185262,0.950892,0.135474,0.163695,-0.185421,0.14
2.52,2.116437,0.163938,-0.178336,2.133578,0.163907,-0.183907,0.950892,0.135474,0.163695,-0.185421,0.14
2.53,2.12387,0.158214,-0.184457,2.142928,0.162174,-0.182552,0.950892,0.135474,0.163695,-0.185421,0.14
2.54,2.146031,0.164928,-0.187434,2.15228,0.160454,-0.181197,0.950892,0.135474,0.163695,-0.185421,0.143333
2.55,2.179003,0.146082,-0.183068,2.161634,0.158747,-0.179843,0.950892,0.135474,0.163695,-0.185421,0.146667
2.56,2.171826,0.15668,-0.176554,2.170991,0.157053,-0.178488,0.952996,0.057356,0.15668,-0.176554,0.143333
2.57,2.171203,0.149992,-0.187763,2.18037,0.155363,-0.177914,0.952996,0.057356,0.15668,-0.176554,0.143333
2.58,2.184545,0.148728,-0.17878,2.18975,0.153679,-0.177341,0.952996,0.057356,0.15668,-0.176554,0.146667
2.59,2.188744,0.153031,-0.172852,2.199131,0.152001,-0.176767,0.952996,0.057356,0.15668,-0.176554,0.146667
2.6,2.196725,0.134293,-0.187088,2.208513,0.150328,-0.176194,0.952996,0.057356,0.15668,-0.176554,0.146667
2.61,2.22942,0.144454,-0.172166,2.217896,0.14866,-0.17562,0.956664,0.131032,0.144454,-0.172166,0.15
2.62,2.244016,0.14966,-0.174702,2.227316,0.146995,-0.17431,0.956664,0.131032,0.144454,-0.172166,0.15
2.63,2.231931,0.145656,-0.172553,2.236739,0.145342,-0.173,0.956664,0.131032,0.144454,-0.172166,0.15
2.64,2.235161,0.162014,-0.165866,2.246164,0.143701,-0.171689,0.956664,0.131032,0.144454,-0.172166,0.15
2.65,2.255022,0.143076,-0.173476,2.255591,0.142073,-0.170379,0.956664,0.131032,0.144454,-0.172166,0.15
2.66,2.263303,0.149209,-0.167555,2.26502,0.140457,-0.169069,0.955237,0.013157,0.149209,-0.167555,0.15
2.67,2.292398,0.125821,-0.166233,2.274437,0.13885,-0.168937,0.955237,0.013157,0.149209,-0.167555,0.153333
2.68,2.300366,0.147224,-0.170135,2.283853,0.137245,-0.168805,0.955237,0.013157,0.149209,-0.167555,0.153333
2.69,2.288126,0.13088,-0.167913,2.29327,0.135641,-0.168674,0.955237,0.013157,0.149209,-0.167555,0.153333
2.7,2.295752,0.11888,-0.169994,2.302687,0.134038,-0.168542,0.955237,0.013157,0.149209,-0.167555,0.153333
2.71,2.321304,0.130772,-0.164732,2.312104,0.132436,-0.168411,0.960768,0.183489,0.130772,-0.164732,0.153333
2.72,2.307416,0.125343,-0.164487,2.321577,0.130834,-0.166576,0.960768,0.183489,0.130772,-0.164732,0.153333
2.73,2.338008,0.121766,-0.155262,2.331053,0.12925,-0.164741,0.960768,0.183489,0.130772,-0.164732,0.156667
2.74,2.344716,0.147647,-0.161252,2.340532,0.127683,-0.162906,0.960768,0.183489,0.130772,-0.164732,0.156667
2.75,2.365381,0.130241,-0.154362,2.350014,0.126133,-0.161071,0.960768,0.183489,0.130772,-0.164732,0.156667
2.76,2.345654,0.120981,-0.157206,2.359499,0.124601,-0.159236,0.963706,0.092062,0.120981,-0.157206,0.156667
2.77,2.383835,0.122741,-0.154939,2.369015,0.123078,-0.158316,0.963706,0.092062,0.120981,-0.157206,0.16
2.78,2.370977,0.119938,-0.146958,2.378532,0.121563,-0.157395,0.963706,0.092062,0.120981,-0.157206,0.156667
2.79,2.396191,0.115793,-0.157198,2.388051,0.120056,-0.156474,0.963706,0.092062,0.120981,-0.157206,0.16
2.8,2.38574,0.109202,-0.147744,2.397571,0.118559,-0.155554,0.963706,0.092062,0.120981,-0.157206,0.16
2.81,2.405448,0.115672,-0.151562,2.407092,0.11707,-0.154633,0.965298,0.076289,0.115672,-0.151562,0.16
2.82,2.415446,0.105876,-0.152447,2.41663,0.115587,-0.15387,0.965298,0.076289,0.115672,-0.151562,0.16
2.83,2.428491,0.101991,-0.160287,2.42617,0.114111,-0.153107,0.965298,0.076289,0.115672,-0.151562,0.163333
2.84,2.452343,0.11443,-0.148861,2.435711,0.112643,-0.152345,0.965298,0.076289,0.115672,-0.151562,0.163333
2.85,2.417878,0.115109,-0.156372,2.445252,0.111182,-0.151582,0.965298,0.076289,0.115672,-0.151562,0.16
2.86,2.459888,0.105775,-0.149924,2.454795,0.109728,-0.150819,0.968267,0.144672,0.105775,-0.149924,0.163333
2.87,2.441741,0.094226,-0.152988,2.464369,0.10828,-0.149372,0.968267,0.144672,0.105775,-0.149924,0.163333
2.88,2.48591,0.107181,-0.146809,2.473945,0.106846,-0.147925,0.968267,0.144672,0.105775,-0.149924,0.166667
2.89,2.4665,0.109501,-0.1439,2.483523,0.105426,-0.146479,0.968267,0.144672,0.105775,-0.149924,0.163333
2.9,2.512111,0.1019,-0.145508,2.493103,0.104019,-0.145032,0.968267,0.144672,0.105775,-0.149924,0.166667
2.91,2.501164,0.109061,-0.13935,2.502685,0.102627,-0.143585,0.967282,-0.029013,0.109061,-0.13935,0.166667
2.92,2.525618,0.096727,-0.155329,2.512258,0.101241,-0.143875,0.967282,-0.029013,0.109061,-0.13935,0.17
2.93,2.541992,0.094151,-0.144897,2.521831,0.099853,-0.144165,0.967282,-0.029013,0.109061,-0.13935,0.17
2.94,2.529972,0.080731,-0.149159,2.531403,0.098462,-0.144456,0.967282,-0.029013,0.109061,-0.13935,0.17
2.95,2.546814,0.105171,-0.143856,2.540975,0.097068,-0.144746,0.967282,-0.029013,0.109061,-0.13935,0.17
2.96,2.564087,0.080573,-0.147777,2.550546,0.095672,-0.145036,0.975828,0.362934,0.080573,-0.147777,0.17
2.97,2.569044,0.071033,-0.147002,2.560205,0.094279,-0.141406,0.975828,0.362934,0.080573,-0.147777,0.17
2.98,2.563728,0.08221,-0.143224,2.569868,0.092921,-0.137777,0.975828,0.362934,0.080573,-0.147777,0.17
2.99,2.574823,0.10763,-0.135511,2.579536,0.091598,-0.134148,0.975828,0.362934,0.080573,-0.147777,0.17
3.0,2.59821,0.097389,-0.127156,2.589209,0.090311,-0.130518,0.975828,0.362934,0.080573,-0.147777,0.173333
3.01,2.599522,0.084363,-0.13198,2.598887,0.089058,-0.126889,0.974691,-0.057587,0.084363,-0.13198,0.173333
3.02,2.617021,0.088537,-0.128651,2.608555,0.087822,-0.127465,0.974691,-0.057587,0.084363,-0.13198,0.173333
3.03,2.640916,0.096679,-0.126447,2.618222,0.08658,-0.128041,0.974691,-0.057587,0.084363,-0.13198,0.176667
3.04,2.644754,0.096069,-0.128906,2.627889,0.085333,-0.128617,0.974691,-0.057587,0.084363,-0.13198,0.176667
3.05,2.644701,0.079206,-0.137497,2.637555,0.08408,-0.129193,0.974691,-0.057587,0.084363,-0.13198,0.176667
3.06,2.668739,0.084895,-0.122459,2.64722,0.082821,-0.129768,0.974531,-0.0057,0.084895,-0.122459,0.176667
3.07,2.658252,0.096642,-0.134063,2.656884,0.08156,-0.129825,0.974531,-0.0057,0.084895,-0.122459,0.176667
3.08,2.663942,0.099154,-0.131277,2.666547,0.080298,-0.129882,0.974531,-0.0057,0.084895,-0.122459,0.176667
3.09,2.6495,0.056304,-0.12106,2.67621,0.079036,-0.129939,0.974531,-0.0057,0.084895,-0.122459,0.176667
3.1,2.685474,0.072964,-0.130371,2.685873,0.077773,-0.129996,0.974531,-0.0057,0.084895,-0.122459,0.18
3.11,2.693167,0.065776,-0.126422,2.695536,0.076509,-0.130053,0.980267,0.250123,0.065776,-0.126422,0.18
3.12,2.719571,0.078994,-0.139276,2.705258,0.07525,-0.127552,0.980267,0.250123,0.065776,-0.126422,0.18
3.13,2.711716,0.064805,-0.133906,2.714982,0.074015,-0.125051,0.980267,0.250123,0.065776,-0.126422,0.18
3.14,2.731237,0.067114,-0.128587,2.72471,0.072805,-0.12255,0.980267,0.250123,0.065776,-0.126422,0.183333
3.15,2.742313,0.0607,-0.120196,2.734441,0.071619,-0.120049,0.980267,0.250123,0.065776,-0.126422,0.183333
3.16,2.747452,0.059459,-0.123695,2.744174,0.070457,-0.117547,0.982162,0.12244,0.059459,-0.123695,0.183333
3.17,2.752332,0.076989,-0.115068,2.753929,0.069311,-0.116323,0.982162,0.12244,0.059459,-0.123695,0.183333
3.18,2.756248,0.053151,-0.10718,2.763685,0.068177,-0.115098,0.982162,0.12244,0.059459,-0.123695,0.183333
3.19,2.770343,0.051964,-0.110961,2.773442,0.067055,-0.113874,0.982162,0.12244,0.059459,-0.123695,0.183333
3.2,2.785537,0.076369,-0.109825,2.783201,0.065945,-0.11265,0.982162,0.12244,0.059459,-0.123695,0.186667
3.21,2.794575,0.06863,-0.113505,2.792961,0.064847,-0.111425,0.979411,-0.059613,0.06863,-0.113505,0.186667
3.22,2.792364,0.073151,-0.110044,2.802694,0.063755,-0.112021,0.979411,-0.059613,0.06863,-0.113505,0.186667
3.23,2.822854,0.05508,-0.115438,2.812426,0.062657,-0.112618,0.979411,-0.059613,0.06863,-0.113505,0.186667
3.24,2.81521,0.052889,-0.113713,2.822158,0.061554,-0.113214,0.979411,-0.059613,0.06863,-0.113505,0.186667
3.25,2.824785,0.064381,-0.110497,2.831889,0.060444,-0.11381,0.979411,-0.059613,0.06863,-0.113505,0.186667
3.26,2.827612,0.039213,-0.118995,2.84162,0.059329,-0.114406,0.988236,0.342569,0.039213,-0.118995,0.19
3.27,2.835465,0.058787,-0.116075,2.851439,0.058218,-0.11098,0.988236,0.342569,0.039213,-0.118995,0.19
3.28,2.843758,0.050883,-0.112123,2.861263,0.05714,-0.107555,0.988236,0.342569,0.039213,-0.118995,0.19
3.29,2.864355,0.070184,-0.10974,2.87109,0.056096,-0.104129,0.988236,0.342569,0.039213,-0.118995,0.19
3.3,2.896146,0.050566,-0.102848,2.88092,0.055086,-0.100703,0.988236,0.342569,0.039213,-0.118995,0.193333
3.31,2.893163,0.0627,-0.099967,2.890754,0.054109,-0.097278,0.98119,-0.233486,0.0627,-0.099967,0.193333
3.32,2.88464,0.058064,-0.095708,2.900519,0.053145,-0.099612,0.98119,-0.233486,0.0627,-0.099967,0.193333
3.33,2.901108,0.062263,-0.098327,2.910281,0.052158,-0.101947,0.98119,-0.233486,0.0627,-0.099967,0.193333
3.34,2.913695,0.043372,-0.092489,2.920041,0.051148,-0.104282,0.98119,-0.233486,0.0627,-0.099967,0.193333
3.35,2.959721,0.043476,-0.099561,2.929798,0.050115,-0.106617,0.98119,-0.233486,0.0627,-0.099967,0.196667
3.36,2.958457,0.076208,-0.103996,2.939553,0.049059,-0.108952,0.977138,0.001793,0.076208,-0.103996,0.196667
3.37,2.957967,0.053312,-0.111331,2.949266,0.047997,-0.108934,0.977138,0.001793,0.076208,-0.103996,0.196667
3.38,2.952558,0.046247,-0.098164,2.95898,0.046935,-0.108916,0.977138,0.001793,0.076208,-0.103996,0.196667
3.39,2.95966,0.047215,-0.117356,2.968693,0.045873,-0.108898,0.977138,0.001793,0.076208,-0.103996,0.196667
3.4,2.9624,0.03733,-0.103562,2.978407,0.044811,-0.10888,0.977138,0.001793,0.076208,-0.103996,0.196667
3.41,2.99288,0.037548,-0.115058,2.98812,0.043749,-0.108862,0.988736,0.437395,0.037548,-0.115058,0.2
3.42,2.981462,0.031111,-0.102818,2.997951,0.042696,-0.104488,0.988736,0.437395,0.037548,-0.115058,0.2
3.43,3.004145,0.017587,-0.09542,3.007787,0.041686,-0.100114,0.988736,0.437395,0.037548,-0.115058,0.2
3.44,3.03324,0.048842,-0.094055,3.017627,0.04072,-0.09574,0.988736,0.437395,0.037548,-0.115058,0.203333
3.45,3.027529,0.045079,-0.09853,3.027471,0.039796,-0.091366,0.988736,0.437395,0.037548,-0.115058,0.203333
3.46,3.048672,0.043969,-0.077946,3.037319,0.038916,-0.086992,0.986809,-0.293024,0.043969,-0.077946,0.203333
3.47,3.043806,0.045557,-0.080034,3.047149,0.038044,-0.089923,0.986809,-0.293024,0.043969,-0.077946,0.203333
3.48,3.067836,0.03442,-0.092689,3.056976,0.037143,-0.092853,0.986809,-0.293024,0.043969,-0.077946,0.203333
3.49,3.062043,0.030937,-0.095164,3.0668,0.036214,-0.095783,0.986809,-0.293024,0.043969,-0.077946,0.203333
3.5,3.070957,0.024635,-0.104826,3.076621,0.035256,-0.098713,0.986809,-0.293024,0.043969,-0.077946,0.203333
3.51,3.083708,0.03208,-0.101352,3.08644,0.034269,-0.101644,0.990376,0.357397,0.03208,-0.101352,0.206667
3.52,3.100829,0.045673,-0.106786,3.096294,0.033281,-0.09807,0.990376,0.357397,0.03208,-0.101352,0.206667
3.53,3.103213,0.053732,-0.098939,3.106152,0.032329,-0.094496,0.990376,0.357397,0.03208,-0.101352,0.206667
3.54,3.11408,0.035861,-0.089122,3.116014,0.031413,-0.090922,0.990376,0.357397,0.03208,-0.101352,0.206667
3.55,3.125629,0.037138,-0.084345,3.125878,0.030531,-0.087348,0.990376,0.357397,0.03208,-0.101352,0.21
3.56,3.129122,0.043996,-0.080943,3.135745,0.029685,-0.083774,0.986801,-0.187013,0.043996,-0.080943,0.21
3.57,3.138134,0.033542,-0.077234,3.145578,0.02885,-0.085644,0.986801,-0.187013,0.043996,-0.080943,0.21
3.58,3.165301,0.038944,-0.083382,3.155409,0.027996,-0.087514,0.986801,-0.187013,0.043996,-0.080943,0.21
3.59,3.147892,0.017273,-0.094764,3.165239,0.027125,-0.089384,0.986801,-0.187013,0.043996,-0.080943,0.21
3.6,3.170978,0.015371,-0.093491,3.175066,0.026235,-0.091254,0.986801,-0.187013,0.043996,-0.080943,0.21
3.61,3.188878,0.026894,-0.093488,3.184892,0.025326,-0.093124,0.991932,0.293848,0.026894,-0.093488,0.213333
3.62,3.198051,0.022209,-0.089598,3.19477,0.024418,-0.090186,0.991932,0.293848,0.026894,-0.093488,0.213333
3.63,3.208651,0.015598,-0.084109,3.20465,0.023539,-0.087247,0.991932,0.293848,0.026894,-0.093488,0.213333
3.64,3.213675,0.032975,-0.082908,3.214533,0.02269,-0.084309,0.991932,0.293848,0.026894,-0.093488,0.213333
3.65,3.246388,0.031499,-0.082182,3.224419,0.021869,-0.08137,0.991932,0.293848,0.026894,-0.093488,0.216667
3.66,3.23067,0.020608,-0.080988,3.234306,0.021077,-0.078432,0.993818,0.013675,0.020608,-0.080988,0.216667
3.67,3.256852,0.011542,-0.069353,3.244214,0.020299,-0.078295,0.993818,0.013675,0.020608,-0.080988,0.216667
3.68,3.246119,0.013613,-0.081433,3.254122,0.019523,-0.078158,0.993818,0.013675,0.020608,-0.080988,0.216667
3.69,3.277936,0.026607,-0.090828,3.26403,0.018747,-0.078022,0.993818,0.013675,0.020608,-0.080988,0.22
3.7,3.266972,0.023578,-0.07512,3.273938,0.017973,-0.077885,0.993818,0.013675,0.020608,-0.080988,0.216667
3.71,3.278442,0.033906,-0.08617,3.283846,0.017201,-0.077748,0.989828,0.030995,0.033906,-0.08617,0.22
3.72,3.297585,0.024606,-0.070442,3.293714,0.016433,-0.077438,0.989828,0.030995,0.033906,-0.08617,0.22
3.73,3.308348,0.009871,-0.069396,3.303583,0.015669,-0.077128,0.989828,0.030995,0.033906,-0.08617,0.22
3.74,3.339677,0.012928,-0.082321,3.313452,0.014908,-0.076818,0.989828,0.030995,0.033906,-0.08617,0.223333
3.75,3.315936,0.013996,-0.073319,3.323321,0.01415,-0.076508,0.989828,0.030995,0.033906,-0.08617,0.22
3.76,3.318776,0.012132,-0.082485,3.333191,0.013395,-0.076198,0.996361,0.190036,0.012132,-0.082485,0.22
3.77,3.358518,0.021094,-0.074348,3.343126,0.012646,-0.074298,0.996361,0.190036,0.012132,-0.082485,0.223333
3.78,3.351846,0.001743,-0.071566,3.353063,0.011916,-0.072398,0.996361,0.190036,0.012132,-0.082485,0.223333
3.79,3.36722,0.020102,-0.070455,3.363001,0.011205,-0.070497,0.996361,0.190036,0.012132,-0.082485,0.223333
3.8,3.38761,-0.001154,-0.069077,3.372941,0.010512,-0.068597,0.996361,0.190036,0.012132,-0.082485,0.226667
3.81,3.387637,0.002945,-0.062988,3.382881,0.009839,-0.066697,0.999117,-0.035993,0.002945,-0.062988,0.226667
3.82,3.385154,-0.004638,-0.063132,3.39285,0.009171,-0.067057,0.999117,-0.035993,0.002945,-0.062988,0.226667
3.83,3.395477,0.010952,-0.074436,3.402819,0.0085,-0.067417,0.999117,-0.035993,0.002945,-0.062988,0.226667
3.84,3.395203,0.008499,-0.068626,3.412787,0.007825,-0.067776,0.999117,-0.035993,0.002945,-0.062988,0.226667
3.85,3.428113,0.004047,-0.06537,3.422755,0.007146,-0.068136,0.999117,-0.035993,0.002945,-0.062988,0.23
3.86,3.431385,0.011953,-0.068269,3.432723,0.006464,-0.068496,0.996414,0.051786,0.011953,-0.068269,0.23
3.87,3.448249,-0.009547,-0.062043,3.442664,0.005785,-0.067978,0.996414,0.051786,0.011953,-0.068269,0.23
3.88,3.469642,-0.010528,-0.061815,3.452605,0.005111,-0.067461,0.996414,0.051786,0.011953,-0.068269,0.23
3.89,3.478714,0.003112,-0.065615,3.462547,0.004442,-0.066943,0.996414,0.051786,0.011953,-0.068269,0.233333
3.9,3.48662,-0.005729,-0.069044,3.472489,0.003778,-0.066425,0.996414,0.051786,0.011953,-0.068269,0.233333
3.91,3.48613,0.005963,-0.063743,3.482431,0.003119,-0.065907,0.998211,0.06242,0.005963,-0.063743,0.233333
3.92,3.489591,-0.000319,-0.062365,3.492392,0.002465,-0.065283,0.998211,0.06242,0.005963,-0.063743,0.233333
3.93,3.489655,-0.008974,-0.06258,3.502353,0.001816,-0.064659,0.998211,0.06242,0.005963,-0.063743,0.233333
3.94,3.512265,0.019639,-0.061497,3.512314,0.001175,-0.064034,0.998211,0.06242,0.005963,-0.063743,0.233333
3.95,3.521987,-0.007298,-0.056527,3.522276,0.000539,-0.06341,0.998211,0.06242,0.005963,-0.063743,0.233333
3.96,3.534835,-0.009357,-0.064017,3.532239,-9e-05,-0.062786,0.997193,0.175762,-0.009357,-0.064017,0.236667
3.97,3.537692,-0.00645,-0.061067,3.542191,-0.000707,-0.061028,0.997193,0.175762,-0.009357,-0.064017,0.236667
3.98,3.5575,0.005155,-0.049619,3.552145,-0.001307,-0.059271,0.997193,0.175762,-0.009357,-0.064017,0.236667
3.99,3.560874,0.015941,-0.059802,3.5621,-0.001889,-0.057513,0.997193,0.175762,-0.009357,-0.064017,0.236667
4.0,3.576153,0.00642,-0.057693,3.572056,-0.002453,-0.055756,0.997193,0.175762,-0.009357,-0.064017,0.24
4.01,3.577956,-0.015458,-0.053274,3.582013,-0.003,-0.053998,0.995363,0.02038,-0.015458,-0.053274,0.24
4.02,3.581963,0.003846,-0.059287,3.591952,-0.003536,-0.053794,0.995363,0.02038,-0.015458,-0.053274,0.24
4.03,3.612353,-0.014349,-0.055476,3.601892,-0.004071,-0.05359,0.995363,0.02038,-0.015458,-0.053274,0.24
4.04,3.591323,-0.012816,-0.052529,3.611831,-0.004603,-0.053387,0.995363,0.02038,-0.015458,-0.053274,0.24
4.05,3.607797,-0.007818,-0.054099,3.62177,-0.005133,-0.053183,0.995363,0.02038,-0.015458,-0.053274,0.24
4.06,3.633083,-0.027607,-0.046491,3.63171,-0.005661,-0.052979,0.991718,0.090846,-0.027607,-0.046491,0.243333
4.07,3.640624,-0.013359,-0.050732,3.641614,-0.006182,-0.05207,0.991718,0.090846,-0.027607,-0.046491,0.243333
4.08,3.640795,6.1e-05,-0.054555,3.651517,-0.006693,-0.051162,0.991718,0.090846,-0.027607,-0.046491,0.243333
4.09,3.662161,0.001563,-0.055438,3.661422,-0.007196,-0.050254,0.991718,0.090846,-0.027607,-0.046491,0.243333
4.1,3.677473,-0.008966,-0.047031,3.671327,-0.00769,-0.049345,0.991718,0.090846,-0.027607,-0.046491,0.246667
4.11,3.692369,-0.003989,-0.044329,3.681232,-0.008174,-0.048437,0.998803,-0.11898,-0.003989,-0.044329,0.246667
4.12,3.718002,-0.010611,-0.050981,3.691208,-0.008664,-0.049626,0.998803,-0.11898,-0.003989,-0.044329,0.246667
4.13,3.685389,-0.009586,-0.051041,3.701184,-0.009165,-0.050816,0.998803,-0.11898,-0.003989,-0.044329,0.246667
4.14,3.69666,-0.019813,-0.05115,3.711158,-0.009678,-0.052006,0.998803,-0.11898,-0.003989,-0.044329,0.246667
4.15,3.732008,-0.007993,-0.052772,3.721133,-0.010204,-0.053196,0.998803,-0.11898,-0.003989,-0.044329,0.25
4.16,3.720733,0.003122,-0.049838,3.731106,-0.010741,-0.054386,0.999063,0.042862,0.003122,-0.049838,0.246667
4.17,3.725982,-0.013481,-0.055385,3.741082,-0.011282,-0.053957,0.999063,0.042862,0.003122,-0.049838,0.25
4.18,3.755602,-0.023381,-0.047816,3.751058,-0.011818,-0.053528,0.999063,0.042862,0.003122,-0.049838,0.25
4.19,3.769755,-0.019682,-0.056028,3.761035,-0.012351,-0.0531,0.999063,0.042862,0.003122,-0.049838,0.25
4.2,3.757883,-0.018915,-0.046578,3.771012,-0.012879,-0.052671,0.999063,0.042862,0.003122,-0.049838,0.25
4.21,3.793085,-0.024076,-0.055697,3.780988,-0.013403,-0.052243,0.992777,0.294814,-0.024076,-0.055697,0.253333
4.22,3.787745,-0.028111,-0.050028,3.790903,-0.013906,-0.049294,0.992777,0.294814,-0.024076,-0.055697,0.253333
4.23,3.809829,-0.031042,-0.049216,3.80082,-0.014381,-0.046346,0.992777,0.294814,-0.024076,-0.055697,0.253333
4.24,3.82965,-0.01981,-0.040121,3.810738,-0.014826,-0.043398,0.992777,0.294814,-0.024076,-0.055697,0.256667
4.25,3.842693,-0.017915,-0.035891,3.820657,-0.015242,-0.04045,0.992777,0.294814,-0.024076,-0.055697,0.256667
4.26,3.826406,-0.014466,-0.032795,3.830577,-0.015629,-0.037502,0.99566,-0.208806,-0.014466,-0.032795,0.256667
4.27,3.848969,-0.016948,-0.044434,3.840526,-0.016013,-0.03959,0.99566,-0.208806,-0.014466,-0.032795,0.256667
4.28,3.838838,-0.006112,-0.033212,3.850474,-0.016417,-0.041678,0.99566,-0.208806,-0.014466,-0.032795,0.256667
4.29,3.883005,-0.017224,-0.032604,3.860422,-0.016843,-0.043766,0.99566,-0.208806,-0.014466,-0.032795,0.26
4.3,3.853402,-0.011138,-0.05081,3.870369,-0.017289,-0.045854,0.99566,-0.208806,-0.014466,-0.032795,0.256667
4.31,3.882135,-0.013775,-0.048005,3.880314,-0.017755,-0.047942,0.995867,0.176231,-0.013775,-0.048005,0.26
4.32,3.886106,-0.022811,-0.042835,3.890262,-0.018224,-0.04618,0.995867,0.176231,-0.013775,-0.048005,0.26
4.33,3.902505,-0.024004,-0.042852,3.90021,-0.018675,-0.044418,0.995867,0.176231,-0.013775,-0.048005,0.26
4.34,3.892721,0.007646,-0.042824,3.91016,-0.019108,-0.042655,0.995867,0.176231,-0.013775,-0.048005,0.26
4.35,3.917819,-0.013154,-0.044288,3.92011,-0.019524,-0.040893,0.995867,0.176231,-0.013775,-0.048005,0.26
4.36,3.927127,0.001125,-0.036642,3.93006,-0.019922,-0.039131,0.999663,-0.159903,0.001125,-0.036642,0.263333
4.37,3.939476,-0.014398,-0.031238,3.940049,-0.020322,-0.04073,0.999663,-0.159903,0.001125,-0.036642,0.263333
4.38,3.947806,-0.013418,-0.040087,3.950037,-0.020737,-0.042329,0.999663,-0.159903,0.001125,-0.036642,0.263333
4.39,3.959308,-0.018605,-0.044036,3.960024,-0.021168,-0.043928,0.999663,-0.159903,0.001125,-0.036642,0.263333
4.4,3.965973,-0.027543,-0.043059,3.970011,-0.021615,-0.045527,0.999663,-0.159903,0.001125,-0.036642,0.263333
4.41,4.001817,-0.030398,-0.042235,3.979997,-0.022078,-0.047126,0.990881,0.302292,-0.030398,-0.042235,0.266667
4.42,3.983707,-0.026138,-0.043144,3.989895,-0.022529,-0.044103,0.990881,0.302292,-0.030398,-0.042235,0.266667
4.43,3.987591,-0.010047,-0.039618,3.999795,-0.022951,-0.04108,0.990881,0.302292,-0.030398,-0.042235,0.266667
4.44,4.006324,-0.022869,-0.037759,4.009696,-0.023343,-0.038057,0.990881,0.302292,-0.030398,-0.042235,0.266667
4.45,4.041731,-0.007931,-0.032873,4.019598,-0.023705,-0.035034,0.990881,0.302292,-0.030398,-0.042235,0.27
4.46,4.009972,-0.021996,-0.035746,4.029502,-0.024037,-0.032011,0.993401,-0.055583,-0.021996,-0.035746,0.266667
4.47,4.022891,-0.031099,-0.030245,4.03943,-0.024358,-0.032567,0.993401,-0.055583,-0.021996,-0.035746,0.266667
