t,x,y,theta,x_true,y_true,theta_true,v,omega,e_lat,e_head,path_progress
39.25,38.614135,-0.003552,-0.004737,38.638578,-0.009917,-0.000548,0.998155,-0.008078,-0.006149,0.00231,1.0
39.3,38.691803,-0.016887,0.008095,38.688516,-0.009912,0.001188,0.998934,0.045422,-0.003552,-0.004737,1.0
39.35,38.742672,0.00092,-0.000911,38.738303,-0.009852,0.000639,0.994934,-0.025076,-0.016887,0.008095,1.0
39.4,38.80292,-0.01176,0.00775,38.788241,-0.009865,-0.001306,0.999724,-0.042376,0.00092,-0.000911,1.0
39.45,38.852368,-0.00642,-0.005148,38.838097,-0.009951,-0.001776,0.996472,-0.001139,-0.01176,0.00775,1.0
39.5,38.877934,-0.013633,0.003444,38.887985,-0.009976,0.001414,0.998074,0.080038,-0.00642,-0.005148,1.0
39.55,38.938901,-0.017526,-0.000253,38.937802,-0.009888,0.001281,0.99591,-0.023344,-0.013633,0.003444,1.0
39.6,38.9776,-0.026167,-0.000314,38.987551,-0.009782,0.003704,0.994742,0.066415,-0.017526,-0.000253,1.0
39.65,39.048241,-0.006203,0.000901,39.037183,-0.009508,0.007423,0.99215,0.07636,-0.026167,-0.000314,1.0
39.7,39.076055,-0.023695,-0.006282,39.08703,-0.009209,0.002922,0.998139,-0.131604,-0.006203,0.000901,1.0
39.75,39.137163,-0.014943,0.012212,39.136726,-0.008968,0.009378,0.992891,0.194303,-0.023695,-0.006282,1.0
39.8,39.192121,-0.004077,0.004369,39.186474,-0.008583,0.002827,0.995517,-0.212347,-0.014943,0.012212,1.0
39.85,39.250795,-0.003926,0.002715,39.23638,-0.008548,0.000174,0.998777,-0.013246,-0.004077,0.004369,1.0
39.9,39.286143,0.009262,-0.004815,39.286321,-0.008542,0.000215,0.998822,0.004331,-0.003926,0.002715,1.0
39.95,39.335929,-0.002297,-6.9e-05,39.336198,-0.008553,-0.000909,0.997222,-0.029171,0.009262,-0.004815,1.0
40.0,39.379309,-0.018216,-0.009163,39.386142,-0.00859,-0.000143,0.999311,0.026437,-0.002297,-6.9e-05,1.0
40.05,39.425287,-0.004155,0.011675,39.435917,-0.008427,0.008075,0.994535,0.198837,-0.018216,-0.009163,1.0
40.1,39.483637,-0.016043,-0.008068,39.485811,-0.008154,-0.000931,0.998753,-0.274868,-0.004155,0.011675,1.0
40.15,39.514951,-0.013589,0.001267,39.535606,-0.008121,0.006532,0.995187,0.255312,-0.016043,-0.008068,1.0
40.2,39.593346,0.001123,0.015043,39.585393,-0.007747,0.005763,0.995923,-0.083075,-0.013589,0.001267,1.0
40.25,39.642104,0.001048,-0.007467,39.635339,-0.007684,-0.004453,0.999663,-0.234615,0.001123,0.015043,1.0
40.3,39.684821,-0.028714,-0.004096,39.685322,-0.007865,0.000601,0.999685,0.184995,0.001048,-0.007467,1.0
40.35,39.72869,-0.004166,0.014158,39.734974,-0.007605,0.009883,0.991386,0.185801,-0.028714,-0.004096,1.0
40.4,39.796035,0.00688,0.002356,39.784836,-0.007285,-0.001117,0.99875,-0.321441,-0.004166,0.014158,1.0
40.45,39.836531,0.00205,0.003915,39.834741,-0.007479,-0.004012,0.997936,0.007983,0.00688,0.002356,1.0
40.5,39.87112,-0.012465,-0.001163,39.884695,-0.007676,-0.003959,0.999385,-0.000664,0.00205,0.003915,1.0
40.55,39.949724,-0.003454,-0.002407,39.934539,-0.007765,0.00152,0.99626,0.137132,-0.012465,-0.001163,1.0
40.6,39.994841,-0.011595,0.001265,39.98446,-0.007662,0.001161,0.998964,-0.043264,-0.003454,-0.002407,1.0
40.65,40.036388,-0.014353,0.006625,40.034311,-0.007605,0.001669,0.996522,0.023516,-0.011595,0.001265,1.0
40.7,40.078692,-0.00385,-0.001371,40.084104,-0.007534,0.00076,0.995694,-0.028602,-0.014353,0.006625,1.0
40.75,40.129315,0.012784,-0.000601,40.134014,-0.007508,0.000493,0.998845,0.000483,-0.00385,-0.001371,1.0
40.8,40.175239,-0.012021,-0.01025,40.183849,-0.007585,-0.004614,0.996165,-0.127806,0.012784,-0.000601,1.0
40.85,40.234124,-0.00576,0.003081,40.233666,-0.007672,0.004162,0.996394,0.25135,-0.012021,-0.01025,1.0
40.9,40.28472,-0.001319,0.009429,40.283561,-0.007472,0.00066,0.998272,-0.150387,-0.00576,0.003081,1.0
40.95,40.330856,0.003267,-0.007833,40.333527,-0.007587,-0.004859,0.999604,-0.100361,-0.001319,0.009429,1.0
41.0,40.395368,-0.001425,-0.005921,40.383484,-0.007784,-0.001333,0.99902,0.113221,0.003267,-0.007833,1.0
41.05,40.427011,-0.009382,0.005247,40.433457,-0.007786,0.000506,0.999573,0.017692,-0.001425,-0.005921,1.0
41.1,40.479273,0.000155,-0.000974,40.48334,-0.00779,-0.001209,0.997185,-0.047299,-0.009382,0.005247,1.0
41.15,40.535053,-0.020473,-0.002614,40.53331,-0.007883,-0.002218,0.999953,-0.0134,0.000155,-0.000974,1.0
41.2,40.592304,-0.014684,0.011767,40.583064,-0.007873,0.003997,0.993858,0.158703,-0.020473,-0.002614,1.0
41.25,40.621417,-0.012702,-0.001844,40.632826,-0.007731,-0.000847,0.995595,-0.160777,-0.014684,0.011767,1.0
41.3,40.718088,0.000268,0.006412,40.682629,-0.007759,0.001871,0.996189,0.108157,-0.012702,-0.001844,1.0
41.35,40.73782,0.004834,0.002523,40.732588,-0.007747,-0.003573,0.99992,-0.16314,0.000268,0.006412,1.0
41.4,40.786357,0.001461,-0.003322,40.782528,-0.00801,-0.005766,0.99855,-0.014052,0.004834,0.002523,1.0
41.45,40.834056,-0.008627,-0.013781,40.832496,-0.008254,-0.003355,0.999562,0.063806,0.001461,-0.003322,1.0
41.5,40.888302,-0.016718,-0.005723,40.882388,-0.008255,0.004162,0.997412,0.171967,-0.008627,-0.013781,1.0
41.55,40.906901,-0.000177,-0.000745,40.93216,-0.007965,0.006166,0.994985,0.007108,-0.016718,-0.005723,1.0
41.6,41.000743,-0.028632,-0.001716,40.982108,-0.00777,0.000443,0.999947,-0.14486,-0.000177,-0.000745,1.0
41.65,41.037206,-0.011669,0.009596,41.031763,-0.007647,0.007341,0.99141,0.208685,-0.028632,-0.001716,1.0
41.7,41.106125,0.002635,-0.002253,41.081536,-0.00735,0.001317,0.996499,-0.202788,-0.011669,0.009596,1.0
41.75,41.12634,-5.8e-05,-0.00298,41.131469,-0.007373,-0.000607,0.999209,0.002606,0.002635,-0.002253,1.0
41.8,41.169033,-0.025087,0.004167,41.181461,-0.007386,0.000226,0.999983,0.020158,-5.8e-05,-0.00298,1.0
41.85,41.219442,-0.027965,0.002834,41.231159,-0.00728,0.004764,0.992474,0.10842,-0.025087,0.004167,1.0
41.9,41.270996,-0.010941,0.012513,41.280748,-0.006956,0.007819,0.991611,0.049261,-0.027965,0.002834,1.0
41.95,41.325674,0.001821,0.001844,41.330532,-0.006701,0.000468,0.996718,-0.196078,-0.010941,0.012513,1.0
42.0,41.373748,-0.015267,-0.000257,41.380477,-0.006769,-0.001646,0.999454,-0.003834,0.001821,0.001844,1.0
42.05,41.449693,-0.006725,0.000773,41.430288,-0.006749,0.003557,0.99542,0.131044,-0.015267,-0.000257,1.0
42.1,41.473348,0.000318,-0.001226,41.480161,-0.00656,0.002473,0.997982,-0.059872,-0.006725,0.000773,1.0
42.15,41.531219,-0.027395,0.002823,41.530137,-0.006489,0.000614,0.999905,-0.0315,0.000318,-0.001226,1.0
42.2,41.565186,-0.006855,0.009104,41.579807,-0.006349,0.006487,0.991781,0.154687,-0.027395,0.002823,1.0
42.25,41.63461,-0.01318,-0.006322,41.629642,-0.006107,0.000488,0.997944,-0.188634,-0.006855,0.009104,1.0
42.3,41.681598,-0.025508,-0.004766,41.679463,-0.006023,0.005866,0.996046,0.181615,-0.01318,-0.006322,1.0
42.35,41.71894,-0.005857,0.006375,41.729115,-0.005576,0.011436,0.992348,0.093822,-0.025508,-0.004766,1.0
42.4,41.766515,-0.010104,-0.004601,41.778967,-0.005138,0.00364,0.998243,-0.218347,-0.005857,0.006375,1.0
42.45,41.830135,-0.000531,0.014813,41.828827,-0.004953,0.006531,0.996969,0.126861,-0.010104,-0.004601,1.0
42.5,41.889066,-0.000177,-0.000287,41.87879,-0.004767,-0.002026,0.999841,-0.245631,-0.000531,0.014813,1.0
42.55,41.926385,0.019147,0.000544,41.928786,-0.004888,2e-05,0.999947,0.112556,-0.000177,-0.000287,1.0
42.6,41.992299,-0.009416,0.001777,41.978556,-0.004959,-0.004992,0.994256,-0.153446,0.019147,0.000544,1.0
42.65,42.031119,-0.023854,-0.000523,42.028385,-0.005147,-1.7e-05,0.997175,0.162744,-0.009416,0.001777,1.0
42.7,42.080263,-0.013955,0.009562,42.07807,-0.004973,0.006721,0.992844,0.127768,-0.023854,-0.000523,1.0
42.75,42.146144,-0.009714,0.004793,42.12783,-0.004699,0.002106,0.995814,-0.147327,-0.013955,0.009562,1.0
42.8,42.164339,-0.010467,0.003202,42.177672,-0.004653,0.000991,0.997086,0.008963,-0.009714,0.004793,1.0
42.85,42.220089,-0.016656,0.005405,42.227517,-0.004586,0.001772,0.99686,0.01729,-0.010467,0.003202,1.0
42.9,42.300271,-0.020752,-0.001441,42.277285,-0.004472,0.002868,0.995003,0.023058,-0.016656,0.005405,1.0
42.95,42.317805,-0.027815,0.008856,42.326986,-0.004239,0.007105,0.993774,0.100175,-0.020752,-0.001441,1.0
43.0,42.382388,-0.010037,0.005408,42.376588,-0.003865,0.00694,0.991656,-0.029162,-0.027815,0.008856,1.0
43.05,42.432664,-0.015232,0.00698,42.426384,-0.003599,0.003315,0.996989,-0.083356,-0.010037,0.005408,1.0
43.1,42.485859,-0.011985,-0.00085,42.476171,-0.003457,0.003192,0.99543,0.017762,-0.015232,0.00698,1.0
43.15,42.502785,-0.002337,-0.001263,42.525981,-0.003248,0.005471,0.996404,0.052557,-0.011985,-0.00085,1.0
43.2,42.575333,-0.012669,0.003623,42.575916,-0.002996,0.003756,0.999299,-0.056025,-0.002337,-0.001263,1.0
43.25,42.622907,0.010382,0.011319,42.625757,-0.002814,0.0042,0.996199,0.025107,-0.012669,0.003623,1.0
43.3,42.680643,-0.005642,-0.001411,42.675594,-0.002784,-0.005118,0.996885,-0.23923,0.010382,0.011319,1.0
43.35,42.725848,-0.010728,0.001166,42.725494,-0.002987,0.000521,0.998308,0.200786,-0.005642,-0.001411,1.0
43.4,42.78631,-0.009885,-0.001149,42.775349,-0.002859,0.003097,0.996782,0.014197,-0.010728,0.001166,1.0
43.45,42.827267,-0.023739,0.00039,42.825197,-0.002682,0.004077,0.997034,0.020948,-0.009885,-0.001149,1.0
43.5,42.88903,-0.005113,0.012197,42.874882,-0.002397,0.007974,0.992878,0.09219,-0.023739,0.00039,1.0
43.55,42.926726,0.001555,-0.003105,42.924749,-0.00214,-0.000241,0.998466,-0.22842,-0.005113,0.012197,1.0
43.6,42.978542,0.002827,0.000604,42.974715,-0.002191,0.000664,0.999534,0.079739,0.001555,-0.003105,1.0
43.65,43.019485,-0.001404,0.003877,43.024676,-0.002161,-0.000466,0.999152,-0.048192,0.002827,0.000604,1.0
43.7,43.081009,-0.009589,-0.00263,43.074651,-0.002216,-0.001447,0.999579,-0.012484,-0.001404,0.003877,1.0
43.75,43.11522,0.007294,0.007725,43.124531,-0.002205,0.002869,0.997123,0.111021,-0.009589,-0.00263,1.0
43.8,43.187979,-0.011287,0.003659,43.174415,-0.002182,-0.004549,0.997812,-0.213191,0.007294,0.007725,1.0
43.85,43.230656,0.011897,0.000842,43.224257,-0.002389,-0.000897,0.996614,0.144595,-0.011287,0.003659,1.0
43.9,43.285173,0.012654,-0.005566,43.27408,-0.00248,-0.005002,0.996431,-0.138773,0.011897,0.000842,1.0
43.95,43.311579,0.000808,-0.009379,43.323892,-0.002763,-0.004984,0.996204,0.03513,0.012654,-0.005566,1.0
44.0,43.38389,0.003062,0.001551,43.373844,-0.002907,-0.00019,0.999758,0.111064,0.000808,-0.009379,1.0
44.05,43.417945,-0.010773,0.001243,43.423805,-0.002958,-0.003634,0.999082,-0.113865,0.003062,0.001551,1.0
44.1,43.490835,0.016261,-0.003711,43.473666,-0.003119,-0.001183,0.996768,0.089752,-0.010773,0.001243,1.0
44.15,43.518785,-0.017986,-0.020273,43.523438,-0.00325,-0.00596,0.995122,-0.141853,0.016261,-0.003711,1.0
44.2,43.595637,-0.002143,0.007633,43.573173,-0.0033,0.008209,0.994604,0.389674,-0.017986,-0.020273,1.0
44.25,43.621716,-0.019491,-0.000685,43.623092,-0.002984,-0.001329,0.999357,-0.335856,-0.002143,0.007633,1.0
44.3,43.665534,-0.015684,-0.005722,43.672851,-0.00305,0.00287,0.994153,0.188918,-0.019491,-0.000685,1.0
44.35,43.719789,-0.002544,-0.00062,43.722604,-0.002791,0.00637,0.995295,0.040286,-0.015684,-0.005722,1.0
44.4,43.770501,-0.013052,0.013512,43.772526,-0.002552,0.001902,0.999237,-0.121773,-0.002544,-0.00062,1.0
44.45,43.827599,-0.016596,-0.003041,43.822362,-0.002563,-0.001913,0.996085,-0.064936,-0.013052,0.013512,1.0
44.5,43.883368,-0.005716,0.010419,43.872123,-0.00255,0.004352,0.995021,0.172859,-0.016596,-0.003041,1.0
44.55,43.910247,-0.005388,-0.012168,43.922004,-0.002408,-0.001562,0.998285,-0.191065,-0.005716,0.010419,1.0
44.6,43.97379,0.01036,-0.002274,43.971923,-0.002411,0.004563,0.998384,0.200899,-0.005388,-0.012168,1.0
44.65,44.027244,-0.003355,0.003242,44.021782,-0.002244,-0.000955,0.996892,-0.188183,0.01036,-0.002274,1.0
44.7,44.080551,-0.010064,-0.007229,44.07171,-0.002352,-0.001631,0.998994,0.03014,-0.003355,0.003242,1.0
44.75,44.144056,-0.001713,0.002282,44.121579,-0.002306,0.004388,0.996981,0.14294,-0.010064,-0.007229,1.0
44.8,44.158402,-0.009243,-0.005633,44.171528,-0.00213,0.00044,0.999486,-0.134419,-0.001713,0.002282,1.0
44.85,44.224085,-0.00362,0.004686,44.221412,-0.00207,0.00404,0.997227,0.123589,-0.009243,-0.005633,1.0
44.9,44.255451,-0.005033,0.002568,44.27134,-0.001913,0.000215,0.998914,-0.126522,-0.00362,0.004686,1.0
44.95,44.332836,-0.004996,-0.000498,44.321269,-0.001943,-0.000223,0.99849,0.020701,-0.005033,0.002568,1.0
45.0,44.375154,-0.002778,0.002854,44.371194,-0.001925,0.000988,0.998501,0.025086,-0.004996,-0.000498,1.0
45.05,44.41996,-0.000515,0.003405,44.421146,-0.001903,-0.000683,0.999167,-0.048045,-0.002778,0.002854,1.0
45.1,44.470659,-0.005377,6.3e-05,44.471131,-0.001982,-0.002348,0.999845,-0.029615,-0.000515,0.003405,1.0
45.15,44.525754,0.001251,0.001988,44.521065,-0.002068,-0.000398,0.998387,0.056151,-0.005377,6.3e-05,1.0
45.2,44.573517,-0.001671,-0.011403,44.571034,-0.002115,-0.002491,0.999625,-0.066361,0.001251,0.001988,1.0
45.25,44.616113,-0.006082,-0.002875,44.62101,-0.002157,0.002489,0.999499,0.141097,-0.001671,-0.011403,1.0
45.3,44.669908,0.007595,0.003424,44.670932,-0.001997,0.002486,0.998175,-0.035352,-0.006082,-0.002875,1.0
45.35,44.715073,0.00542,-0.00647,44.720822,-0.002012,-0.004021,0.997722,-0.15383,0.007595,0.003424,1.0
45.4,44.779086,-0.004935,-0.002679,44.770734,-0.002209,-0.001909,0.998374,0.09124,0.00542,-0.00647,1.0
45.45,44.813081,-0.009998,0.00936,44.820658,-0.002234,0.000462,0.998519,0.036464,-0.004935,-0.002679,1.0
45.5,44.845059,0.003082,0.001723,44.870524,-0.002256,-0.002248,0.997001,-0.076862,-0.009998,0.00936,1.0
45.55,44.912736,-0.001625,-0.009831,44.920456,-0.002427,-0.004228,0.999075,-0.030271,0.003082,0.001723,1.0
45.6,44.989932,-0.004969,-6.9e-05,44.970427,-0.002545,0.00084,0.999513,0.134259,-0.001625,-0.009831,1.0
45.65,45.018057,0.017832,0.000127,45.020363,-0.002489,-0.000137,0.998509,-0.058001,-0.004969,-6.9e-05,1.0
45.7,45.06506,0.005042,-0.014053,45.070134,-0.002654,-0.007362,0.99465,-0.166107,0.017832,0.000127,1.0
45.75,45.114659,0.007568,0.002658,45.120019,-0.002933,-0.00089,0.998487,0.203329,0.005042,-0.014053,1.0
45.8,45.162978,0.019264,0.001489,45.169913,-0.003021,-0.00561,0.99773,-0.168833,0.007568,0.002658,1.0
45.85,45.213326,-9.3e-05,-0.012808,45.219657,-0.003449,-0.011009,0.994221,-0.092783,0.019264,0.001489,1.0
45.9,45.257742,0.00283,0.003946,45.269596,-0.003843,-0.002036,0.999972,0.247525,-9.3e-05,-0.012808,1.0
45.95,45.323126,-0.002879,-0.007287,45.319562,-0.003968,-0.00629,0.999151,-0.168237,0.00283,0.003946,1.0
46.0,45.370483,0.014179,-0.001704,45.369518,-0.00425,-0.002591,0.999136,0.134533,-0.002879,-0.007287,1.0
46.05,45.434133,-0.015256,-0.01042,45.419338,-0.004452,-0.007932,0.995746,-0.167145,0.014179,-0.001704,1.0
46.1,45.477088,-0.012845,-0.00204,45.469112,-0.004701,0.001487,0.995423,0.277258,-0.015256,-0.01042,1.0
46.15,45.527626,-0.002628,0.002796,45.518912,-0.004557,0.001519,0.996146,-0.068517,-0.012845,-0.00204,1.0
46.2,45.568635,0.001564,0.003086,45.568842,-0.004599,-0.003485,0.999212,-0.107975,-0.002628,0.002796,1.0
46.25,45.616731,-0.022535,-0.014902,45.618814,-0.004854,-0.006205,0.999531,-0.041005,0.001564,0.003086,1.0
46.3,45.655373,-0.008988,0.006643,45.668539,-0.004914,0.006838,0.99324,0.336324,-0.022535,-0.014902,1.0
46.35,45.698343,0.007917,-0.002546,45.718362,-0.00463,-0.000233,0.997304,-0.26084,-0.008988,0.006643,1.0
46.4,45.774892,-0.00455,0.000444,45.76824,-0.00479,-0.004396,0.997625,-0.038872,0.007917,-0.002546,1.0
46.45,45.806891,-0.000156,0.003423,45.818161,-0.004987,-0.002804,0.998635,0.049521,-0.00455,0.000444,1.0
46.5,45.871417,0.007321,-0.014578,45.868145,-0.005155,-0.004797,0.999953,-0.062206,-0.000156,0.003423,1.0
46.55,45.931671,-0.000828,0.005672,45.918057,-0.005334,-0.000996,0.997804,0.110564,0.007321,-0.014578,1.0
46.6,45.958514,0.013427,-0.004672,45.968025,-0.005437,-0.005025,0.999752,-0.128349,-0.000828,0.005672,1.0
46.65,45.997652,-0.01943,-0.009052,46.01786,-0.005758,-0.00697,0.995972,-0.016552,0.013427,-0.004672,1.0
46.7,46.062778,-0.008568,0.004874,46.067586,-0.005901,0.003496,0.994171,0.265782,-0.01943,-0.009052,1.0
46.75,46.12455,-0.022848,-0.004232,46.117425,-0.005752,-0.001089,0.99743,-0.181063,-0.008568,0.004874,1.0
46.8,46.164408,-0.020334,0.006283,46.167125,-0.005738,0.004606,0.993146,0.187639,-0.022848,-0.004232,1.0
46.85,46.218854,0.008218,0.003749,46.216811,-0.005498,0.002802,0.9939,-0.092,-0.020334,0.006283,1.0
46.9,46.268038,-0.010464,-0.01486,46.266652,-0.005538,-0.00506,0.997535,-0.17356,0.008218,0.003749,1.0
46.95,46.330548,-0.016863,0.010478,46.316501,-0.005633,0.00498,0.996861,0.294401,-0.010464,-0.01486,1.0
47.0,46.361165,0.000915,-0.002615,46.366267,-0.005388,0.001173,0.994941,-0.168779,-0.016863,0.010478,1.0
47.05,46.413708,-0.012994,0.001647,46.416205,-0.005409,-0.000681,0.999725,-0.004151,0.000915,-0.002615,1.0
47.1,46.452587,0.005557,0.005863,46.466046,-0.0054,0.001525,0.996102,0.056183,-0.012994,0.001647,1.0
47.15,46.523446,-0.014716,0.003646,46.51594,-0.005433,-0.004637,0.998333,-0.168086,0.005557,0.005863,1.0
47.2,46.589937,0.006761,-0.004267,46.565747,-0.005624,-0.00053,0.995585,0.144682,-0.014716,0.003646,1.0
47.25,46.606982,-0.013122,0.005112,46.615621,-0.005643,-0.001955,0.997972,-0.071799,0.006761,-0.004267,1.0
47.3,46.672338,0.013214,-0.002176,46.665444,-0.005736,-0.000872,0.996063,0.045034,-0.013122,0.005112,1.0
47.35,46.718295,-0.008712,0.000599,46.715246,-0.005853,-0.00512,0.996036,-0.117461,0.013214,-0.002176,1.0
47.4,46.769305,0.000176,-0.006039,46.765101,-0.006071,-0.001777,0.997386,0.112945,-0.008712,0.000599,1.0
47.45,46.820869,-0.00485,0.00193,46.815073,-0.006105,-0.000461,0.999947,0.004649,0.000176,-0.006039,1.0
47.5,46.860503,0.011724,-0.000833,46.865014,-0.006156,-0.001896,0.998545,-0.03702,-0.00485,0.00193,1.0
47.55,46.919743,-0.004895,-0.013156,46.914858,-0.006343,-0.006094,0.996483,-0.095705,0.011724,-0.000833,1.0
47.6,46.955073,-0.010499,0.009017,46.964764,-0.006513,0.001832,0.998531,0.222081,-0.004895,-0.013156,1.0
47.65,47.033043,-0.006204,0.005919,47.014623,-0.006444,-0.002074,0.99685,-0.153159,-0.010499,0.009017,1.0
47.7,47.065134,-0.01383,6.7e-05,47.064517,-0.006624,-0.004003,0.998139,-0.009945,-0.006204,0.005919,1.0
47.75,47.127779,-0.029166,0.000505,47.114332,-0.006746,3.1e-05,0.995851,0.103335,-0.01383,6.7e-05,1.0
47.8,47.165602,-0.004791,0.001071,47.16394,-0.006605,0.005743,0.99125,0.116962,-0.029166,0.000505,1.0
47.85,47.207649,0.000552,0.003504,47.213795,-0.006388,0.000809,0.998563,-0.152589,-0.004791,0.001071,1.0
47.9,47.261067,-0.008832,0.001026,47.263774,-0.006468,-0.003282,0.999834,-0.064123,0.000552,0.003504,1.0
47.95,47.3268,-0.00085,-0.002658,47.313666,-0.006597,-0.000753,0.99735,0.079265,-0.008832,0.001026,1.0
48.0,47.346991,-0.008904,0.003858,47.363629,-0.006614,-0.000689,0.999745,-0.018221,-0.00085,-0.002658,1.0
48.05,47.400828,-0.027471,-0.005173,47.41352,-0.006661,-0.001097,0.997329,-0.005661,-0.008904,0.003858,1.0
48.1,47.466016,-0.015082,-0.005154,47.463163,-0.006543,0.007662,0.991759,0.220405,-0.027471,-0.005173,1.0
48.15,47.502323,-0.008847,0.005744,47.512898,-0.006105,0.007763,0.995475,-0.052576,-0.015082,-0.005154,1.0
48.2,47.561665,0.004249,0.006201,47.562745,-0.005845,0.002046,0.997346,-0.129776,-0.008847,0.005744,1.0
48.25,47.607168,0.000379,-0.013705,47.612668,-0.005884,-0.00341,0.998725,-0.103967,0.004249,0.006201,1.0
48.3,47.65587,-0.013723,0.001536,47.66265,-0.005941,0.003599,0.999886,0.201215,0.000379,-0.013705,1.0
48.35,47.712193,0.000744,0.007067,47.712484,-0.005694,0.004449,0.995883,-0.029041,-0.013723,0.001536,1.0
48.4,47.753451,-0.004665,-0.004836,47.762434,-0.005605,-0.001845,0.999777,-0.150104,0.000744,0.007067,1.0
48.45,47.825547,-0.019062,0.002676,47.812375,-0.005656,0.002116,0.9986,0.136563,-0.004665,-0.004836,1.0
48.5,47.859253,-0.013939,0.001473,47.862132,-0.005458,0.00504,0.994281,0.038962,-0.019062,0.002676,1.0
48.55,47.924917,-0.002356,0.005982,47.911907,-0.0052,0.004935,0.995818,-0.012373,-0.013939,0.001473,1.0
48.6,47.934855,-0.001511,0.002351,47.961837,-0.005054,5.7e-05,0.999293,-0.11886,-0.002356,0.005982,1.0
48.65,47.99948,-0.008106,-0.001827,48.011811,-0.005092,-0.000483,0.999547,0.016226,-0.001511,0.002351,1.0
48.7,48.053556,2e-06,0.01045,48.06171,-0.005044,0.002907,0.997568,0.080683,-0.008106,-0.001827,1.0
48.75,48.119966,-0.005711,-0.000456,48.111685,-0.004999,-0.003126,0.999999,-0.171004,2e-06,0.01045,1.0
48.8,48.160056,-0.001517,-0.003408,48.161616,-0.005133,0.000119,0.998287,0.123884,-0.005711,-0.000456,1.0
48.85,48.216778,-6.7e-05,0.00705,48.211581,-0.005071,0.001402,0.999545,0.001102,-0.001517,-0.003408,1.0
48.9,48.265039,-0.009788,-0.005397,48.261576,-0.005088,-0.002999,0.99998,-0.11029,-6.7e-05,0.00705,1.0
48.95,48.298371,0.007923,0.000853,48.311458,-0.005149,0.002861,0.997064,0.174073,-0.009788,-0.005397,1.0
49.0,48.359457,-0.008954,0.003297,48.361333,-0.005065,-0.002303,0.997623,-0.172615,0.007923,0.000853,1.0
49.05,48.412857,-0.00819,0.007182,48.411202,-0.005193,-0.00078,0.997314,0.081228,-0.008954,0.003297,1.0
49.1,48.451932,0.00492,2e-05,48.461077,-0.005231,-0.001729,0.997543,-0.044035,-0.00819,0.007182,1.0
49.15,48.518194,-0.007032,-0.006127,48.510993,-0.005363,-0.003473,0.998524,-0.032592,0.00492,2e-05,1.0
49.2,48.558047,-0.017632,-0.00273,48.560893,-0.005443,0.001605,0.99789,0.135101,-0.007032,-0.006127,1.0
49.25,48.606356,-0.009162,0.008866,48.61066,-0.005257,0.005248,0.994711,0.057277,-0.017632,-0.00273,1.0
49.3,48.647794,-0.005599,-0.011401,48.660497,-0.005092,-0.00033,0.997252,-0.153759,-0.009162,0.008866,1.0
49.35,48.717735,-0.00831,0.00515,48.710402,-0.005048,0.004645,0.99832,0.162828,-0.005599,-0.011401,1.0
49.4,48.767539,-0.010706,-0.009154,48.760285,-0.004839,0.00145,0.997507,-0.120597,-0.00831,0.00515,1.0
49.45,48.796544,-0.000173,0.009312,48.810132,-0.004699,0.006364,0.996788,0.153003,-0.010706,-0.009154,1.0
49.5,48.859284,-0.005894,0.000481,48.860097,-0.004498,-0.00141,0.999948,-0.232611,-0.000173,0.009312,1.0
49.55,48.892922,-0.008931,0.003968,48.910026,-0.004588,0.000506,0.998232,0.106052,-0.005894,0.000481,1.0
49.6,48.962762,-0.021677,0.004999,48.959901,-0.004525,0.001118,0.997321,-0.011197,-0.008931,0.003968,1.0
49.65,48.987424,0.00659,0.001073,49.009614,-0.00441,0.004214,0.993497,0.080187,-0.021677,0.004999,1.0
49.7,49.074729,0.024932,-0.000344,49.059469,-0.004286,-0.001108,0.998023,-0.153094,0.00659,0.001073,1.0
49.75,49.106002,-0.001275,-0.003623,49.10915,-0.004516,-0.007965,0.99252,-0.133144,0.024932,-0.000344,1.0
49.8,49.174993,-0.009236,0.001089,49.159058,-0.004824,-0.001841,0.999618,0.186393,-0.001275,-0.003623,1.0
49.85,49.214519,-0.016929,-0.004676,49.208944,-0.004821,0.000587,0.997229,0.014088,-0.009236,0.001089,1.0
49.9,49.25766,0.011741,0.005383,49.258713,-0.004693,0.005366,0.994921,0.115955,-0.016929,-0.004676,1.0
49.95,49.295043,-0.004667,-0.007228,49.308521,-0.004598,-0.004729,0.996478,-0.28136,0.011741,0.005383,1.0
50.0,49.380138,-0.002503,0.002447,49.358429,-0.00479,0.000972,0.9986,0.212876,-0.004667,-0.007228,1.0
50.05,49.418713,-0.010631,-0.007131,49.408385,-0.004724,-0.000773,0.999249,-0.096843,-0.002503,0.002447,1.0
50.1,49.450681,0.00265,-0.000354,49.45825,-0.004689,0.004097,0.996811,0.145941,-0.010631,-0.007131,1.0
50.15,49.50972,-0.013478,0.002804,49.508186,-0.004532,-0.000103,0.999205,-0.141478,0.00265,-0.000354,1.0
50.2,49.566573,-0.00796,-0.000258,49.558016,-0.004539,0.001587,0.995957,0.077621,-0.013478,0.002804,1.0
50.25,49.60344,-0.000472,0.000159,49.60788,-0.004428,0.00222,0.997612,-0.003581,-0.00796,-0.000258,1.0
50.3,49.646323,-0.000484,0.004814,49.65785,-0.004361,6.5e-05,0.999858,-0.05298,-0.000472,0.000159,1.0
50.35,49.71506,0.00285,-0.002292,49.707843,-0.004421,-0.002475,0.999855,-0.050247,-0.000484,0.004814,1.0
